Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,SMA_20,ATR,Future_Close,Return,Buy_Signal
2025-02-28 00:00:00+11:00,BHP.AX,38.53346538262708,38.68046636557869,37.99446800912167,38.25906753540039,18135055,0.0,0.0,40.328006198088076,0.049161728187492315,39.49092140197754,0.7014123598831071,38.74906539916992,0.012807365556312775,0
2025-03-03 00:00:00+11:00,BHP.AX,38.1512654434681,38.89606116589579,38.14146338461018,38.807861328125,8342631,0.0,0.0,45.83792420587142,0.0013027482903211762,39.50856113433838,0.7052113185547145,39.22999954223633,0.010877646942254824,0
2025-03-04 00:00:00+11:00,BHP.AX,38.41586780141864,38.827464582567046,38.180666970483564,38.69026565551758,8386617,0.0,0.0,44.881590075841245,-0.04558930099142344,39.5061113357544,0.7010389109496264,38.97999954223633,0.007488547359649141,0
2025-03-05 00:00:00+11:00,BHP.AX,38.758863720009614,39.18026254553104,38.70006631819097,38.74906539916992,9749141,0.0,0.0,45.49393806235606,-0.07711797200636994,39.47720146179199,0.6859644808827579,39.20000076293945,0.011637322323113144,0
2025-03-06 00:00:00+11:00,BHP.AX,42.0,42.154998779296875,38.970001220703125,39.22999954223633,13022584,0.790935,0.0,50.352358518260374,-0.06257596811812505,39.46596851348877,0.8802479736859147,39.650001525878906,0.010706142965675795,0
2025-03-07 00:00:00+11:00,BHP.AX,39.36000061035156,39.689998626708984,38.88999938964844,38.97999954223633,9314621,0.0,0.0,47.959253341097586,-0.07041256372570359,39.43145542144775,0.8745159210698169,38.95000076293945,-0.0007695941418462606,0
2025-03-10 00:00:00+11:00,BHP.AX,39.25,39.41999816894531,38.90999984741211,39.20000076293945,6694025,0.0,0.0,50.202214553831645,-0.0581999693026134,39.4270523071289,0.8484789496743445,38.2400016784668,-0.02448977208643987,0
2025-03-11 00:00:00+11:00,BHP.AX,39.349998474121094,40.06999969482422,39.02000045776367,39.650001525878906,11725876,0.0,0.0,54.52009520696137,-0.012070953046588784,39.44367923736572,0.862873255916216,38.650001525878906,-0.025220679987800667,0
2025-03-12 00:00:00+11:00,BHP.AX,39.470001220703125,39.55500030517578,38.81999969482422,38.95000076293945,11127309,0.0,0.0,47.605209143859746,-0.03163294187766752,39.42432613372803,0.8605252969975353,39.58000183105469,0.01617460990436422,0
2025-03-13 00:00:00+11:00,BHP.AX,38.400001525878906,38.599998474121094,38.2400016784668,38.2400016784668,8616307,0.0,0.0,41.812537557809854,-0.10323690064197422,39.32782325744629,0.8497734246743296,39.619998931884766,0.03608779269994265,1
2025-03-14 00:00:00+11:00,BHP.AX,38.720001220703125,39.029998779296875,38.54999923706055,38.650001525878906,7587140,0.0,0.0,45.90594134349356,-0.12545383890429918,39.25525054931641,0.8455036872568831,39.560001373291016,0.02354462642912964,0
2025-03-17 00:00:00+11:00,BHP.AX,38.779998779296875,39.63999938964844,38.7599983215332,39.58000183105469,9707208,0.0,0.0,53.83859147508026,-0.06724254010543973,39.23505764007568,0.8558246998649294,39.130001068115234,-0.011369397223887445,0
2025-03-18 00:00:00+11:00,BHP.AX,39.43000030517578,39.70000076293945,39.33000183105469,39.619998931884766,6990047,0.0,0.0,54.15000547008406,-0.017678448500454635,39.20853462219238,0.8211228592949177,39.540000915527344,-0.0020191322189320486,0
2025-03-19 00:00:00+11:00,BHP.AX,39.70000076293945,39.970001220703125,39.41999816894531,39.560001373291016,6283926,0.0,0.0,53.56623789502801,0.016569150772333785,39.178521728515626,0.8017571587565531,39.31999969482422,-0.006066776292602313,0
2025-03-20 00:00:00+11:00,BHP.AX,39.380001068115234,39.540000915527344,39.0,39.130001068115234,12485687,0.0,0.0,49.45151202009314,0.008910474567223048,39.167678642272946,0.7844888883661575,39.040000915527344,-0.0023000293925682135,0
2025-03-21 00:00:00+11:00,BHP.AX,39.0,39.63999938964844,38.9900016784668,39.540000915527344,18313470,0.0,0.0,53.147118201715024,0.035515083891617394,39.12294578552246,0.7748823757101205,39.52000045776367,-0.0005058284598020255,0
2025-03-24 00:00:00+11:00,BHP.AX,39.220001220703125,39.38999938964844,38.97999954223633,39.31999969482422,4818118,0.0,0.0,50.99278761044772,0.03840446579747692,39.089752769470216,0.7595337326801844,39.63999938964844,0.008138344285550466,0
2025-03-25 00:00:00+11:00,BHP.AX,39.209999084472656,39.380001068115234,38.970001220703125,39.040000915527344,6558976,0.0,0.0,48.308834535199594,0.017894483861887522,39.06656970977783,0.7345670265896077,39.689998626708984,0.016649531145966692,0
2025-03-26 00:00:00+11:00,BHP.AX,39.54999923706055,39.88999938964844,39.45000076293945,39.52000045776367,8633420,0.0,0.0,52.886854035025664,0.03991204572764673,39.096786689758304,0.7428121299847138,38.20000076293945,-0.033400801607655496,0
2025-03-27 00:00:00+11:00,BHP.AX,39.5,39.7400016784668,39.36000061035156,39.63999938964844,7659354,0.0,0.0,53.9840666444145,0.06627999849957433,39.11781349182129,0.7168970541368938,38.88999938964844,-0.01892028283420848,0
2025-03-28 00:00:00+11:00,BHP.AX,39.599998474121094,40.119998931884766,39.459999084472656,39.689998626708984,8680085,0.0,0.0,54.45996339635442,0.09017186646531883,39.18936004638672,0.7128329679422664,38.31999969482422,-0.03451748499086212,0
2025-03-31 00:00:00+11:00,BHP.AX,39.0,39.08000183105469,38.20000076293945,38.20000076293945,10559745,0.0,0.0,40.88882949941909,-0.010997261628205024,39.15896701812744,0.7683447462156424,37.0099983215332,-0.031151895749718318,0
2025-04-01 00:00:00+11:00,BHP.AX,38.72999954223633,39.029998779296875,38.540000915527344,38.88999938964844,7266432,0.0,0.0,47.422884827552885,-0.035092873113541145,39.16895370483398,0.7727485512257696,36.81999969482422,-0.053227043643904036,0
2025-02-11 00:00:00+11:00,CSL.AX,266.3567360228217,273.3703079950241,253.36129889950152,254.90884399414062,1818036,0.0,0.0,23.413153291064987,-3.7607080720066506,271.12585906982423,5.2324604418049585,254.8493194580078,-0.0002335130284227437,0
2025-02-12 00:00:00+11:00,CSL.AX,253.95651971478662,257.4285815077622,251.02014079530963,254.23428344726562,1732053,0.0,0.0,22.951824563570483,-4.644133675683804,269.96718139648436,5.316459032565502,256.2381286621094,0.007881884329968409,0
2025-02-13 00:00:00+11:00,CSL.AX,254.16482358769784,254.46244703532437,251.97247314453125,251.97247314453125,1307898,0.0,0.0,21.427288401213886,-5.463780954273602,268.8595947265625,5.114567236724618,261.714111328125,0.038661517514280035,1
2025-02-14 00:00:00+11:00,CSL.AX,255.58343308004257,255.58343308004257,253.54977880315752,254.8493194580078,1427828,0.0,0.0,27.979968811821294,-5.814197424409713,267.93156204223635,5.007166715209381,262.7358703613281,0.030945936681693986,1
2025-02-17 00:00:00+11:00,CSL.AX,253.7084959441038,256.625030049602,252.0022244964924,256.2381286621094,863928,0.0,0.0,30.97277285160301,-5.911693384167336,267.10024948120116,4.979712346487969,256.8234558105469,0.0022843093316894563,0
2025-02-18 00:00:00+11:00,CSL.AX,255.86121307707555,261.714111328125,255.2659964149061,261.714111328125,1393365,0.0,0.0,41.325981608412235,-5.483878856384592,266.56704025268556,5.084598244111606,256.605224609375,-0.019520868373599905,0
2025-02-19 00:00:00+11:00,CSL.AX,258.1725832953568,264.729805173387,258.1527538417653,262.7358703613281,1174551,0.0,0.0,43.04260783817661,-5.00469434500144,266.1419593811035,5.1912020360766125,258.9165954589844,-0.01453655679786427,0
2025-02-20 00:00:00+11:00,CSL.AX,259.91854593673906,260.58318078777415,255.7917490104911,256.8234558105469,1275990,0.0,0.0,36.40525295219324,-5.04387693591741,265.57849349975584,5.316410558559499,260.3748779296875,0.013828262328813271,0
2025-02-21 00:00:00+11:00,CSL.AX,259.3134134793559,259.6506958550541,256.12904522804865,256.605224609375,1390778,0.0,0.0,36.18346230242966,-5.03450422478079,265.0165168762207,5.188213420591352,262.70611572265625,0.023775397101008035,0
2025-02-24 00:00:00+11:00,CSL.AX,254.70052062871355,259.36301549177944,253.67874370433634,258.9165954589844,883510,0.0,0.0,40.329884589305564,-4.785404805262942,264.470906829834,5.2236461610807625,258.2122802734375,-0.002720239636622471,0
2025-02-25 00:00:00+11:00,CSL.AX,256.5853631809235,261.01968335760324,256.35721849315536,260.3748779296875,571039,0.0,0.0,42.85274027943616,-4.419376689114358,263.9744026184082,5.183561782749843,258.49005126953125,-0.007238895991591151,0
2025-02-26 00:00:00+11:00,CSL.AX,261.1585706436576,262.78546381241046,259.6010957006988,262.70611572265625,702476,0.0,0.0,46.73019089194163,-3.896271569739895,263.35290298461916,5.040762234818543,259.90863037109375,-0.01064872564487938,0
2025-02-27 00:00:00+11:00,CSL.AX,262.0811430188545,265.3151302164477,258.0634836820707,258.2122802734375,883510,0.0,0.0,40.960746385524935,-3.8005120212247334,262.38866195678713,5.198682541929863,262.59698486328125,0.016981007197645698,0
2025-02-28 00:00:00+11:00,CSL.AX,258.3313248096187,259.9086292704054,257.4285850979779,258.49005126953125,1697246,0.0,0.0,41.442003396334684,-3.6600176855632185,261.40358963012693,5.00449408696541,262.15057373046875,0.014161173487952235,0
2025-03-03 00:00:00+11:00,CSL.AX,260.89071817986155,262.09108136166316,259.4820700373842,259.90863037109375,687482,0.0,0.0,43.954626358690525,-3.3950711673497835,260.7404273986816,4.904246658763017,259.90863037109375,0.0,0
2025-03-04 00:00:00+11:00,CSL.AX,260.4939122794389,262.85491914114067,257.7559338651661,262.59698486328125,872529,0.0,0.0,48.46737401081774,-2.934346087693541,260.3024513244629,4.918156559992411,257.5873107910156,-0.019077424193860666,0
2025-03-05 00:00:00+11:00,CSL.AX,261.89263947361854,263.18225020992185,260.13677926668737,262.15057373046875,855410,0.0,0.0,47.779395152301234,-2.57555044798562,260.00087814331056,4.784393301652559,255.39999389648438,-0.025750772687322107,0
2025-03-06 00:00:00+11:00,CSL.AX,261.6347314347406,261.6347314347406,258.2519475363465,259.90863037109375,832358,0.0,0.0,44.3728275663318,-2.4439362353100478,259.4617179870605,4.721124222543251,251.92999267578125,-0.0306978559500726,0
2025-03-07 00:00:00+11:00,CSL.AX,256.4464965298907,259.04557797102063,255.94055783254916,257.5873107910156,752977,0.0,0.0,41.104952153562344,-2.498145052447228,258.95578994750974,4.667334816543347,250.3699951171875,-0.028018909983045088,0
2025-03-10 00:00:00+11:00,CSL.AX,258.75,259.20001220703125,255.0399932861328,255.39999389648438,471213,2.072704,0.0,38.24667995864674,-2.68663427623585,258.3166877746582,4.6310979668544245,248.49000549316406,-0.02705555430091743,0
2025-03-11 00:00:00+11:00,CSL.AX,254.5800018310547,255.75999450683594,250.10000610351562,251.92999267578125,962517,0.0,0.0,34.18548543120289,-3.0805033178786516,258.16774520874026,4.704590140887703,250.0500030517578,-0.007462349377522791,0
2025-03-12 00:00:00+11:00,CSL.AX,248.32000732421875,250.85000610351562,246.5,250.3699951171875,1048294,0.0,0.0,32.513974995267574,-3.478428972639051,257.97453079223635,4.7564046076658135,247.8800048828125,-0.009945242173326489,0
2025-03-13 00:00:00+11:00,CSL.AX,250.8300018310547,251.94000244140625,248.49000549316406,248.49000549316406,763037,0.0,0.0,30.57383328991746,-3.90052455281338,257.80040740966797,4.66308977484984,247.69000244140625,-0.003219457660561002,0
2025-03-14 00:00:00+11:00,CSL.AX,249.66000366210938,251.17999267578125,248.80999755859375,250.0500030517578,985993,0.0,0.0,34.08845068341218,-4.062331546249453,257.5604415893555,4.52215387540465,250.2899932861328,0.0009597689719896722,0
2025-03-17 00:00:00+11:00,CSL.AX,250.05999755859375,250.50999450683594,246.6199951171875,247.8800048828125,661183,0.0,0.0,31.685547797077973,-4.3159142976466,257.1425354003906,4.476999983564921,255.32000732421875,0.03001453241427673,1
2025-03-18 00:00:00+11:00,CSL.AX,248.14999389648438,250.82000732421875,247.69000244140625,247.69000244140625,1136961,0.0,0.0,31.476330517661154,-4.480562923865989,256.4413299560547,4.380786047796891,254.0,0.025475382520077482,0
2025-03-19 00:00:00+11:00,CSL.AX,246.1999969482422,250.64999389648438,246.1999969482422,250.2899932861328,754835,0.0,0.0,37.552740076826765,-4.351093912078284,255.81903610229492,4.385729683542984,253.3300018310547,0.012145945209429614,0
2025-03-20 00:00:00+11:00,CSL.AX,249.5800018310547,255.9199981689453,249.22000122070312,255.32000732421875,1452095,0.0,0.0,47.290846756704724,-3.7988182797240313,255.7438636779785,4.5510344881643565,256.79998779296875,0.005796570681085102,0
2025-03-21 00:00:00+11:00,CSL.AX,255.0,255.80999755859375,252.86000061035156,254.0,2323404,0.0,0.0,45.29466527387211,-3.428132049130909,255.61360244750978,4.436674663884202,252.9199981689453,-0.004251975712813731,0
2025-03-24 00:00:00+11:00,CSL.AX,254.0,255.49000549316406,251.6199951171875,253.3300018310547,339738,0.0,0.0,44.273148968332116,-3.1520884796746316,255.3342727661133,4.39619864331937,252.41000366210938,-0.003631619477738991,0
2025-03-25 00:00:00+11:00,CSL.AX,253.16000366210938,257.3599853515625,253.16000366210938,256.79998779296875,652323,0.0,0.0,50.499665783641895,-2.623085794624018,255.15552825927733,4.382183146614638,252.72000122070312,-0.015887798933833658,0
2025-03-26 00:00:00+11:00,CSL.AX,257.0,257.19000244140625,252.3300018310547,252.9199981689453,963293,0.0,0.0,44.51093355458672,-2.488247127687373,254.6662223815918,4.41631296545299,249.27999877929688,-0.014391900268862858,0
2025-03-27 00:00:00+11:00,CSL.AX,250.39999389648438,253.6300048828125,250.0,252.41000366210938,733151,0.0,0.0,43.776076540479174,-2.3949315273257525,254.3761085510254,4.360148102407241,251.57000732421875,-0.0033279043053107064,0
2025-03-28 00:00:00+11:00,CSL.AX,251.0399932861328,252.72000122070312,249.5800018310547,252.72000122070312,831971,0.0,0.0,44.37720379201366,-2.269799197270572,254.08760604858398,4.272994622924469,255.19000244140625,0.009773667334490262,0
2025-03-31 00:00:00+11:00,CSL.AX,251.9499969482422,252.25,249.15499877929688,249.27999877929688,812877,0.0,0.0,39.34950037101211,-2.420310538595686,253.55617446899413,4.222423752816025,257.67999267578125,0.03369702317722415,1
2025-04-01 00:00:00+11:00,CSL.AX,251.22000122070312,252.5,249.49000549316406,251.57000732421875,625950,0.0,0.0,43.90559075845676,-2.3279718988583795,253.00482559204102,4.150822143379389,253.3000030517578,0.006876796427125258,0
2025-02-11 00:00:00+11:00,WBC.AX,34.06999969482422,34.29999923706055,33.9900016784668,34.2599983215332,3528884,0.0,0.0,68.46109151130587,0.3576469500976245,33.140499877929685,0.5026501087873729,34.709999084472656,0.013134874050960393,0
2025-02-12 00:00:00+11:00,WBC.AX,34.36000061035156,34.7400016784668,34.20000076293945,34.650001525878906,4038035,0.0,0.0,72.37740707019088,0.41349064932943946,33.282999992370605,0.5053180235545137,33.29999923706055,-0.0389611033006763,0
2025-02-13 00:00:00+11:00,WBC.AX,34.63999938964844,35.27000045776367,34.619998931884766,34.650001525878906,4349248,0.0,0.0,72.37740707019088,0.45253069118536615,33.42250003814697,0.5156525594348275,32.310001373291016,-0.06753246896223725,0
2025-02-14 00:00:00+11:00,WBC.AX,34.79999923706055,35.08000183105469,34.38999938964844,34.709999084472656,4260193,0.0,0.0,72.97611306155109,0.4827467036818476,33.525,0.5281061224327862,32.20000076293945,-0.07231340788643346,0
2025-02-17 00:00:00+11:00,WBC.AX,33.709999084472656,33.7599983215332,32.54499816894531,33.29999923706055,8392995,0.0,0.0,47.125328742905154,0.38844021050311994,33.581999969482425,0.6450271790823975,31.219999313354492,-0.06246246160243637,0
2025-02-18 00:00:00+11:00,WBC.AX,33.099998474121094,33.20000076293945,32.310001373291016,32.310001373291016,8005671,0.0,0.0,37.16946070397569,0.23115249924468628,33.5829999923706,0.6696679422743356,31.030000686645508,-0.0396162374571614,0
2025-02-19 00:00:00+11:00,WBC.AX,32.310001373291016,32.4900016784668,31.920000076293945,32.20000076293945,8305820,0.0,0.0,36.25299925376754,0.0965121924558261,33.55599994659424,0.6625489179813725,31.280000686645508,-0.028571430263840805,0
